time,accl
2022/11/17 21:22:39.739,-0.418274
2022/11/17 21:22:39.839,-2.119202
2022/11/17 21:22:39.940,-1.790298
2022/11/17 21:22:40.040,-1.714584
2022/11/17 21:22:40.140,-1.406845
2022/11/17 21:22:40.240,-1.682678
2022/11/17 21:22:40.341,0.129410
2022/11/17 21:22:40.441,-0.182312
2022/11/17 21:22:40.541,-1.965073
2022/11/17 21:22:40.642,-0.429398
2022/11/17 21:22:40.742,-1.616180
2022/11/17 21:22:40.842,-1.511505
2022/11/17 21:22:40.943,-1.836197
2022/11/17 21:22:41.043,-0.106232
2022/11/17 21:22:41.143,-0.100754
2022/11/17 21:22:41.244,-1.680054
2022/11/17 21:22:41.344,-1.107758
2022/11/17 21:22:41.444,-1.211914
2022/11/17 21:22:41.545,-1.554047
2022/11/17 21:22:41.645,-1.908127
2022/11/17 21:22:41.745,-0.295364
2022/11/17 21:22:41.846,-0.143082
2022/11/17 21:22:41.946,-1.676880
2022/11/17 21:22:42.047,-1.214539
2022/11/17 21:22:42.147,-1.143402
2022/11/17 21:22:42.247,-1.490067
2022/11/17 21:22:42.347,-1.847275
2022/11/17 21:22:42.448,-0.389908
2022/11/17 21:22:42.548,-0.033875
2022/11/17 21:22:42.648,-1.418045
2022/11/17 21:22:42.749,-1.138931
2022/11/17 21:22:42.849,-0.735214
2022/11/17 21:22:42.949,-1.751801
2022/11/17 21:22:43.050,-1.858261
2022/11/17 21:22:43.150,-0.626572
2022/11/17 21:22:43.251,0.081497
2022/11/17 21:22:43.351,-1.521713
2022/11/17 21:22:43.451,-1.077728
2022/11/17 21:22:43.551,-1.329224
2022/11/17 21:22:43.652,-2.006226
2022/11/17 21:22:43.752,-0.988876
2022/11/17 21:22:43.853,-1.276245
2022/11/17 21:22:43.953,0.413956
2022/11/17 21:22:44.053,-1.174759
2022/11/17 21:22:44.154,-1.070602
2022/11/17 21:22:44.254,-1.309204
2022/11/17 21:22:44.354,-2.675537
2022/11/17 21:22:44.455,-0.763046
2022/11/17 21:22:44.555,-1.396225
2022/11/17 21:22:44.656,0.403931
2022/11/17 21:22:44.756,-0.531555
2022/11/17 21:22:44.856,-1.476135
2022/11/17 21:22:44.956,-3.109421
2022/11/17 21:22:45.057,-2.596375
2022/11/17 21:22:45.157,-1.106918
2022/11/17 21:22:45.257,-1.534317
2022/11/17 21:22:45.358,0.411697
2022/11/17 21:22:45.458,-0.506882
2022/11/17 21:22:45.558,-1.691528
2022/11/17 21:22:45.659,-3.010788
2022/11/17 21:22:45.759,-2.300781
2022/11/17 21:22:45.859,-1.607269
2022/11/17 21:22:45.960,-1.686142
2022/11/17 21:22:46.060,0.281433
2022/11/17 21:22:46.161,-0.284348
2022/11/17 21:22:46.261,-2.031616
2022/11/17 21:22:46.361,-1.818085
2022/11/17 21:22:46.461,-2.262512
2022/11/17 21:22:46.562,-1.487701
2022/11/17 21:22:46.662,-1.746780
2022/11/17 21:22:46.763,0.126053
2022/11/17 21:22:46.863,-0.334122
2022/11/17 21:22:46.963,-2.216553
2022/11/17 21:22:47.063,-1.457504
2022/11/17 21:22:47.164,-1.834579
2022/11/17 21:22:47.265,-1.208450
2022/11/17 21:22:47.365,-1.870743
2022/11/17 21:22:47.465,-0.201202
2022/11/17 21:22:47.565,-0.356934
2022/11/17 21:22:47.665,-2.130173
2022/11/17 21:22:47.766,-1.533539
2022/11/17 21:22:47.861,-1.554108
2022/11/17 21:22:47.962,-1.320175
2022/11/17 21:22:48.062,-1.862915
2022/11/17 21:22:48.162,-0.089386
2022/11/17 21:22:48.263,-0.215683
2022/11/17 21:22:48.363,-1.698914
2022/11/17 21:22:48.463,-2.191620
2022/11/17 21:22:48.563,-1.388306
2022/11/17 21:22:48.664,-1.356430
2022/11/17 21:22:48.764,-1.784668
2022/11/17 21:22:48.865,-0.209549
2022/11/17 21:22:48.965,-0.118866
2022/11/17 21:22:49.065,-1.511047
2022/11/17 21:22:49.165,-1.733902
2022/11/17 21:22:49.266,-1.487473
2022/11/17 21:22:49.366,-1.412506
2022/11/17 21:22:49.466,-1.582367
